genKey,gens,seed,eid,eventName,trainer,trainerType,city,badges,partyCap,mon,gen,grade,bst,mult,hp,atk,def,spa,spd,spe,total,evTotal,ivAvg,nature,ability,item,gimmick
allgen,1+2+3+4+5+6+7+8+9,1000,5,Gym Leader 1,Sabrina,Psychic,1,0,2,Mime Jr.,4,4,310,0.85,69,29,45,71,85,62,361,104,7,Bashful,Soundproof,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,5,Gym Leader 1,Sabrina,Psychic,1,0,2,Abra,1,4,310,0.85,74,23,20,101,54,90,362,108,7.33,Quirky,Synchronize,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,5,Gym Leader 1,Sabrina,Psychic,1,0,2,Eevee,1,4,325,0.85,101,62,50,45,61,62,381,144,8,Serious,Run Away,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,5,Gym Leader 1,Sabrina,Psychic,1,0,2,Exeggcute,1,4,325,0.85,104,40,74,66,44,46,374,124,6.67,Docile,Chlorophyll,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,7,Basic Trainer,Doctor,Psychic,1,1,3,Woobat,5,4,323,0.85,107,42,42,54,40,68,353,52,1.67,Serious,Unaware,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,7,Basic Trainer,Doctor,Psychic,1,1,3,Solosis,5,4,290,0.85,89,31,38,96,47,23,324,60,1.17,Docile,Overcoat,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,7,Basic Trainer,Doctor,Psychic,1,1,3,Drowzee,1,4,328,0.85,107,45,44,42,86,41,365,80,4,Serious,Insomnia,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,7,Basic Trainer,Doctor,Psychic,1,1,3,Happiny,4,4,220,0.85,139,9,10,17,62,30,267,60,2,Docile,Natural Cure,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,7,Basic Trainer,Doctor,Psychic,1,1,3,Munna,5,4,292,0.85,115,27,42,64,52,28,328,60,1.83,Hardy,Forewarn,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,7,Basic Trainer,Doctor,Psychic,1,1,3,Inkay,6,4,288,0.85,96,54,50,36,44,47,327,68,2.5,Serious,Contrary,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,8,Basic Trainer,Burglar,Fire,1,1,3,Charmander,1,4,309,0.85,84,49,42,61,46,63,345,88,1.67,Hardy,Blaze,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,8,Basic Trainer,Burglar,Fire,1,1,3,Numel,3,4,305,0.85,102,55,39,63,44,37,340,76,1.5,Hardy,Oblivious,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,8,Basic Trainer,Burglar,Fire,1,1,3,Torchic,3,4,310,0.85,89,56,38,68,48,47,346,68,3,Hardy,Blaze,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,8,Basic Trainer,Burglar,Fire,1,1,3,Vulpix,1,4,299,0.85,85,39,39,51,61,64,339,64,4.17,Bashful,Flash Fire,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,8,Basic Trainer,Burglar,Fire,1,1,3,Vibrava,3,4,340,0.85,95,68,48,46,48,68,373,100,2.17,Bashful,Levitate,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,8,Basic Trainer,Burglar,Fire,1,1,3,Magnemite,1,4,325,0.85,73,34,63,89,51,45,355,52,1.83,Quirky,Magnet Pull,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,10,Gym Trainer 1,Channeler,Ghost,2,1,3,Haunter,1,3,405,0.9,100,55,50,123,60,105,493,168,13.67,Bashful,Levitate,Chesto Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,10,Gym Trainer 1,Channeler,Ghost,2,1,3,Gastly,1,4,310,0.9,87,36,37,110,41,101,412,176,14.17,Timid,Levitate,Aspear Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,10,Gym Trainer 1,Channeler,Ghost,2,1,3,Misdreavus,2,3,435,0.9,113,56,71,95,86,95,516,160,13.17,Bold,Levitate,Sitrus Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,10,Gym Trainer 1,Channeler,Ghost,2,1,3,Kingler,1,3,475,0.9,108,137,113,48,55,97,558,200,12.33,Jolly,Hyper Cutter,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,10,Gym Trainer 1,Channeler,Ghost,2,1,3,Natu,2,4,320,0.9,94,49,54,83,49,83,412,196,11.67,Bold,Synchronize,Rawst Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,10,Gym Trainer 1,Channeler,Ghost,2,1,3,Cubone,1,4,320,0.9,115,54,105,41,54,45,414,172,14,Jolly,Rock Head,Pecha Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,11,Gym Leader 2,Morty,Ghost,2,1,3,Misdreavus,2,3,435,0.9,112,64,63,96,85,96,516,176,12.17,Quirky,Levitate,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,11,Gym Leader 2,Morty,Ghost,2,1,3,Lampent,5,3,370,0.9,114,45,63,105,63,70,460,184,12.33,Docile,Flash Fire,Aspear Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,11,Gym Leader 2,Morty,Ghost,2,1,3,Haunter,1,3,405,0.9,100,54,49,123,59,106,491,200,12,Docile,Levitate,Lum Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,11,Gym Leader 2,Morty,Ghost,2,1,3,Drifloon,4,4,348,0.9,141,54,41,72,49,81,438,152,13.17,Quirky,Aftermath,Chesto Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,11,Gym Leader 2,Morty,Ghost,2,1,3,Dusclops,3,3,455,0.9,106,72,126,64,137,32,537,180,13.33,Docile,Pressure,Chesto Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,11,Gym Leader 2,Morty,Ghost,2,1,3,Rotom,4,3,440,0.9,104,54,79,104,78,101,520,168,11.83,Serious,Levitate,Sitrus Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,14,Basic Trainer,Triathlete F Biker,Dark,2,2,4,Zweilous,5,3,420,0.9,126,84,72,65,77,60,484,100,7.83,Docile,Hustle,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,14,Basic Trainer,Triathlete F Biker,Dark,2,2,4,Cacturne,3,3,475,0.9,120,119,61,111,62,63,536,136,7.83,Bashful,Sand Veil,Lum Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,14,Basic Trainer,Triathlete F Biker,Dark,2,2,4,Krokorok,5,3,351,0.9,116,88,49,46,48,75,422,112,7.83,Quirky,Intimidate,Soft Sand,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,14,Basic Trainer,Triathlete F Biker,Dark,2,2,4,Crawdaunt,3,3,468,0.9,121,115,89,88,60,58,531,148,7.33,Docile,Hyper Cutter,Sitrus Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,14,Basic Trainer,Triathlete F Biker,Dark,2,2,4,Skuntank,4,3,479,0.9,151,90,67,77,63,90,538,120,7.67,Serious,Aftermath,Sitrus Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,14,Basic Trainer,Triathlete F Biker,Dark,2,2,4,Purrloin,5,4,281,0.9,99,54,45,53,42,69,362,112,8.5,Hardy,Limber,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,15,Basic Trainer,Boarder,Ice,2,2,4,Frosmoth,8,3,475,0.9,127,59,65,121,99,65,536,116,8,Calm,Shield Dust,Sitrus Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,15,Basic Trainer,Boarder,Ice,2,2,4,Spheal,3,4,290,0.9,120,44,57,59,57,31,368,100,8.5,Docile,Ice Body,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,15,Basic Trainer,Boarder,Ice,2,2,4,Mr. Mime-Galar,8,3,460,0.9,102,67,65,96,88,106,524,152,7.33,Bashful,Vital Spirit,Twisted Spoon,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,15,Basic Trainer,Boarder,Ice,2,2,4,Amaura,6,3,362,0.9,128,61,52,73,63,56,433,120,8.17,Docile,Refrigerate,Hard Stone,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,15,Basic Trainer,Boarder,Ice,2,2,4,Crabominable,7,3,478,0.9,151,126,77,63,72,45,534,112,7.33,Bashful,Iron Fist,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,15,Basic Trainer,Boarder,Ice,2,2,4,Sandshrew-Alola,7,4,300,0.9,109,74,91,15,46,45,380,148,7,Careful,Snow Cloak,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,17,Gym Trainer 1,Pokémon Ranger F,Grass,3,2,4,Grookey,8,4,310,0.95,113,87,61,46,52,95,454,212,19.33,Jolly,Overgrow,Miracle Seed,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,17,Gym Trainer 1,Pokémon Ranger F,Grass,3,2,4,Petilil,5,4,280,0.95,108,46,63,93,63,54,427,248,19.17,Docile,Own Tempo,Miracle Seed,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,17,Gym Trainer 1,Pokémon Ranger F,Grass,3,2,4,Shroomish,3,4,295,0.95,135,51,76,51,76,47,436,212,19.33,Quirky,Effect Spore,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,17,Gym Trainer 1,Pokémon Ranger F,Grass,3,2,4,Shiinotic,7,3,405,0.95,134,56,87,110,108,42,537,216,17.67,Hardy,Illuminate,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,17,Gym Trainer 1,Pokémon Ranger F,Grass,3,2,4,Applin,8,4,260,0.95,115,52,87,51,62,31,398,208,17.67,Hardy,Ripen,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,17,Gym Trainer 1,Pokémon Ranger F,Grass,3,2,4,Seedot,3,4,220,0.95,103,53,62,53,42,52,365,208,19,Serious,Early Bird,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,18,Gym Leader 3,Brassius,Grass,3,2,4,Sawsbuck,5,3,475,0.95,142,121,78,69,78,116,604,224,17.67,Quirky,Chlorophyll,Lum Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,18,Gym Leader 3,Brassius,Grass,3,2,4,Petilil,5,4,280,0.95,108,40,67,86,61,57,419,248,16.83,Timid,Own Tempo,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,18,Gym Leader 3,Brassius,Grass,3,2,4,Skiddo,6,3,350,0.95,129,87,60,63,76,72,487,240,17,Adamant,Sap Sipper,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,18,Gym Leader 3,Brassius,Grass,3,2,4,Toedscool,9,4,335,0.95,104,44,58,61,108,99,474,216,18.33,Timid,Mycelium Might,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,18,Gym Leader 3,Brassius,Grass,3,2,4,Lombre,3,4,340,0.95,121,55,60,92,77,74,479,232,17.67,Modest,Swift Swim,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,18,Gym Leader 3,Brassius,Grass,3,2,4,Breloom,3,3,460,0.95,122,151,89,70,70,93,595,232,18.5,Bashful,Effect Spore,Black Belt,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,12,Rival,Blue,Mixed,3,3,5,Graveler,1,3,390,0.95,121,118,123,54,54,55,525,240,17,Bashful,Rock Head,Soft Sand,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,12,Rival,Blue,Mixed,3,3,5,Vigoroth,3,3,440,0.95,139,99,88,64,64,109,563,208,15.67,Bashful,Vital Spirit,Silk Scarf,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,12,Rival,Blue,Mixed,3,3,5,Bidoof,4,4,250,0.95,127,58,54,41,68,43,391,212,18.33,Careful,Simple,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,12,Rival,Blue,Mixed,3,3,5,Chansey,1,3,450,0.95,313,17,33,47,114,61,585,204,19,Bold,Natural Cure,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,12,Rival,Blue,Mixed,3,3,5,Oricorio-Sensu,7,3,476,0.95,137,79,77,119,78,115,605,228,18,Hardy,Dancer,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,12,Rival,Blue,Mixed,3,3,5,Clamperl,3,4,345,0.95,112,74,107,83,65,42,483,248,17.5,Bashful,Shell Armor,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,20,Basic Trainer,Veteran F,Dragon,3,3,5,Swablu,3,4,310,0.95,115,48,78,49,82,57,429,192,13,Hardy,Natural Cure,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,20,Basic Trainer,Veteran F,Dragon,3,3,5,Tyrunt,6,3,362,0.95,118,103,82,54,56,66,479,184,12.67,Quirky,Strong Jaw,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,20,Basic Trainer,Veteran F,Dragon,3,3,5,Gabite,4,3,410,0.95,126,108,71,57,63,99,524,192,12.17,Bashful,Sand Veil,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,20,Basic Trainer,Veteran F,Dragon,3,3,5,Sliggoo,6,3,452,0.95,132,80,59,98,116,72,557,156,12,Hardy,Sap Sipper,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,20,Basic Trainer,Veteran F,Dragon,3,3,5,Zweilous,5,3,420,0.95,142,90,76,72,87,68,535,200,12.33,Hardy,Hustle,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,20,Basic Trainer,Veteran F,Dragon,3,3,5,Fraxure,5,3,410,0.95,128,131,76,49,57,81,522,176,12,Serious,Mold Breaker,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,21,Basic Trainer,Hex Maniac JPN,Psychic,3,3,5,Swoobat,5,3,425,0.95,127,64,62,95,61,129,538,192,12.5,Docile,Unaware,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,21,Basic Trainer,Hex Maniac JPN,Psychic,3,3,5,Gothita,5,4,290,0.95,105,39,57,74,72,63,410,176,13.5,Hardy,Frisk,Twisted Spoon,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,21,Basic Trainer,Hex Maniac JPN,Psychic,3,3,5,Indeedee-F,8,3,475,0.95,130,55,71,111,111,112,590,176,13,Timid,Own Tempo,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,21,Basic Trainer,Hex Maniac JPN,Psychic,3,3,5,Abra,1,4,310,0.95,98,30,31,111,69,95,434,196,14.33,Serious,Synchronize,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,21,Basic Trainer,Hex Maniac JPN,Psychic,3,3,5,Gothorita,5,3,390,0.95,130,54,76,80,102,63,505,168,13,Serious,Frisk,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,21,Basic Trainer,Hex Maniac JPN,Psychic,3,3,5,Veluza,9,3,478,0.95,147,117,80,84,72,89,589,192,12.5,Bashful,Mold Breaker,Sitrus Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,23,Gym Trainer 1,Lab Rat,Bug,4,3,5,Wurmple,3,4,195,1,117,81,51,36,47,57,389,316,24,Hardy,Shield Dust,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,23,Gym Trainer 1,Lab Rat,Bug,4,3,5,Parasect,1,3,405,1,131,144,96,69,96,66,602,320,22.83,Adamant,Effect Spore,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,23,Gym Trainer 1,Lab Rat,Bug,4,3,5,Joltik,5,4,319,1,122,64,67,96,60,113,522,344,24.17,Naive,Compound Eyes,Magnet,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,23,Gym Trainer 1,Lab Rat,Bug,4,3,5,Venonat,1,4,305,1,132,91,67,56,72,81,499,312,24.17,Docile,Compound Eyes,Silk Scarf,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,23,Gym Trainer 1,Lab Rat,Bug,4,3,5,Wormadam-Sandy,4,3,424,1,152,94,120,67,135,51,619,352,21,Careful,Anticipation,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,23,Gym Trainer 1,Lab Rat,Bug,4,3,5,Surskit,3,4,269,1,111,45,47,87,68,101,459,336,21.67,Serious,Swift Swim,Mystic Water,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,24,Gym Leader 4,Burgh,Bug,4,3,5,Galvantula,5,3,472,1,142,83,76,135,77,161,674,344,24.17,Timid,Compound Eyes,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,24,Gym Leader 4,Burgh,Bug,4,3,5,Dwebble,5,4,325,1,120,100,100,45,51,100,516,320,21.17,Jolly,Shell Armor,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,24,Gym Leader 4,Burgh,Bug,4,3,5,Swadloon,5,3,380,1,127,72,106,87,96,86,574,328,23.5,Timid,Leaf Guard,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,24,Gym Leader 4,Burgh,Bug,4,3,5,Larvesta,5,3,360,1,131,129,71,58,71,90,550,316,21.33,Adamant,Flame Body,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,24,Gym Leader 4,Burgh,Bug,4,3,5,Wormadam-Sandy,4,3,424,1,149,95,155,66,101,53,619,312,22,Impish,Anticipation,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,24,Gym Leader 4,Burgh,Bug,4,3,5,Wormadam-Trash,4,3,424,1,153,86,145,84,110,45,623,336,22.33,Relaxed,Anticipation,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,26,Basic Trainer,Sage,Normal,4,4,6,Braixen,6,3,409,1,128,64,70,116,83,107,568,200,16.67,Timid,Blaze,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,26,Basic Trainer,Sage,Normal,4,4,6,Meowstic-F,6,3,466,1,143,56,89,110,96,147,641,240,18.33,Timid,Keen Eye,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,26,Basic Trainer,Sage,Normal,4,4,6,Servine,5,3,413,1,143,74,112,65,89,96,579,224,17.33,Impish,Overgrow,Miracle Seed,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,26,Basic Trainer,Sage,Normal,4,4,6,Lumineon,4,3,460,1,151,73,113,82,100,103,622,204,17.67,Bold,Storm Drain,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,26,Basic Trainer,Sage,Normal,4,4,6,Gothorita,5,3,390,1,145,53,99,88,108,69,562,248,17.83,Calm,Frisk,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,26,Basic Trainer,Sage,Normal,4,4,6,Shellos,4,4,325,1,143,55,61,83,74,68,484,208,17.17,Timid,Storm Drain,Mystic Water,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,27,Basic Trainer,Roughneck,Dark,4,4,6,Zweilous,5,3,420,1,154,99,82,70,105,72,582,204,17.33,Careful,Hustle,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,27,Basic Trainer,Roughneck,Dark,4,4,6,Vullaby,5,3,370,1,138,82,92,60,79,87,538,244,17.67,Docile,Big Pecks,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,27,Basic Trainer,Roughneck,Dark,4,4,6,Crawdaunt,3,3,468,1,148,132,105,93,84,69,631,244,17.67,Careful,Hyper Cutter,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,27,Basic Trainer,Roughneck,Dark,4,4,6,Skuntank,4,3,479,1,172,105,82,99,74,113,645,248,17.33,Serious,Aftermath,Sitrus Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,27,Basic Trainer,Roughneck,Dark,4,4,6,Cacturne,3,3,475,1,138,127,66,157,72,84,644,248,16.17,Mild,Sand Veil,Miracle Seed,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,27,Basic Trainer,Roughneck,Dark,4,4,6,Stunky,4,4,329,1,133,100,59,47,55,102,496,224,17.67,Adamant,Stench,Lum Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,29,Gym Trainer 1,Swimmer F,Water,5,4,6,Arrokuda,8,4,280,1.03,118,108,60,55,50,121,512,368,28.5,Jolly,Swift Swim,Sitrus Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,29,Gym Trainer 1,Swimmer F,Water,5,4,6,Marill,2,4,250,1.03,175,40,106,37,72,61,491,392,30.17,Impish,Thick Fat,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,29,Gym Trainer 1,Swimmer F,Water,5,4,6,Lotad,3,4,220,1.03,118,45,54,82,74,79,452,376,30,Timid,Swift Swim,Wise Glasses,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,29,Gym Trainer 1,Swimmer F,Water,5,4,6,Kingler,1,3,475,1.03,130,177,138,64,72,131,712,352,29.33,Jolly,Sheer Force,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,29,Gym Trainer 1,Swimmer F,Water,5,4,6,Quagsire,2,3,430,1.03,199,107,144,84,87,50,671,400,28,Relaxed,Unaware,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,29,Gym Trainer 1,Swimmer F,Water,5,4,6,Qwilfish,2,3,440,1.03,143,141,108,75,69,144,680,368,29.33,Naive,Poison Point,Wise Glasses,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,30,Gym Trainer 2,Triathlete Swimmer,Water,5,4,6,Wingull,3,4,270,1.03,142,46,50,110,50,107,505,360,29.67,Modest,Keen Eye,Muscle Band,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,30,Gym Trainer 2,Triathlete Swimmer,Water,5,4,6,Arrokuda,8,4,280,1.03,119,109,61,55,50,122,516,376,29.67,Jolly,Swift Swim,Sitrus Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,30,Gym Trainer 2,Triathlete Swimmer,Water,5,4,6,Marill,2,4,250,1.03,174,40,105,37,72,60,488,384,29.67,Impish,Thick Fat,Mystic Water,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,30,Gym Trainer 2,Triathlete Swimmer,Water,5,4,6,Lotad,3,4,220,1.03,117,46,61,85,71,69,449,360,29.33,Modest,Swift Swim,Eviolite,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,30,Gym Trainer 2,Triathlete Swimmer,Water,5,4,6,Wooper,2,4,210,1.03,156,73,90,41,45,36,441,364,29.5,Impish,Water Absorb,Oran Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,30,Gym Trainer 2,Triathlete Swimmer,Water,5,4,6,Barboach,3,4,288,1.03,125,93,63,66,55,114,516,376,28,Naive,Oblivious,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,31,Gym Leader 5,Nessa,Water,5,4,6,Golisopod,7,2,530,1.03,176,150,181,73,134,60,774,368,28.67,Impish,Emergency Exit,Assault Vest,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,31,Gym Leader 5,Nessa,Water,5,4,6,Arrokuda,8,4,280,1.03,119,110,61,55,50,122,517,376,29.83,Jolly,Swift Swim,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,31,Gym Leader 5,Nessa,Water,5,4,6,Pelipper,3,3,440,1.03,161,63,155,117,92,92,680,384,29,Bold,Keen Eye,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,31,Gym Leader 5,Nessa,Water,5,4,6,Toxapex,7,2,495,1.03,152,75,221,74,166,56,744,384,29.33,Bold,Regenerator,Black Sludge,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,31,Gym Leader 5,Nessa,Water,5,4,6,Drednaw,8,2,485,1.03,168,164,113,62,89,131,727,392,29.67,Jolly,Strong Jaw,Sitrus Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,31,Gym Leader 5,Nessa,Water,5,4,6,Poliwhirl,1,3,385,1.03,165,77,87,72,103,112,616,376,28,Calm,Damp,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,33,Basic Trainer,Hiker,Rock,5,5,6,Graveler,1,3,390,1.03,151,149,135,56,63,53,607,320,24.83,Adamant,Rock Head,Soft Sand,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,33,Basic Trainer,Hiker,Rock,5,5,6,Omanyte,1,3,355,1.03,108,57,120,128,64,77,554,304,22,Naive,Swift Swim,Sitrus Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,33,Basic Trainer,Hiker,Rock,5,5,6,Onix,1,3,385,1.03,129,63,191,42,84,89,598,332,24,Careful,Sturdy,Eviolite,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,33,Basic Trainer,Hiker,Rock,5,5,6,Kabuto,1,3,355,1.03,105,126,109,84,55,84,563,320,22,Naughty,Battle Armor,Hard Stone,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,33,Basic Trainer,Hiker,Rock,5,5,6,Dwebble,5,4,325,1.03,146,115,103,46,52,73,535,328,22.67,Adamant,Sturdy,Silver Powder,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,33,Basic Trainer,Hiker,Rock,5,5,6,Archen,5,3,401,1.03,139,151,62,82,63,119,616,352,23.83,Jolly,Defeatist,Berry Juice,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,34,Elite Trainer,Veteran Giovanni,Ground/Dark,5,5,6,Rhyperior,4,2,535,1.03,218,182,154,69,98,60,781,368,29.67,Adamant,Solid Rock,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,34,Elite Trainer,Veteran Giovanni,Ground/Dark,5,5,6,Gabite,4,3,410,1.03,147,147,85,63,76,126,644,368,27.33,Adamant,Sand Veil,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,34,Elite Trainer,Veteran Giovanni,Ground/Dark,5,5,6,Pupitar,2,3,410,1.03,168,117,106,77,91,83,642,360,28.83,Adamant,Shed Skin,Chople Berry,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,34,Elite Trainer,Veteran Giovanni,Ground/Dark,5,5,6,Excadrill,5,2,508,1.03,189,199,82,63,87,133,753,352,29.67,Adamant,Sand Force,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,34,Elite Trainer,Veteran Giovanni,Ground/Dark,5,5,6,Marowak,1,3,425,1.03,136,135,133,61,100,88,653,360,26.83,Adamant,Lightning Rod,,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,34,Elite Trainer,Veteran Giovanni,Ground/Dark,5,5,6,Toedscruel,9,2,515,1.03,159,81,84,124,141,159,748,360,27.17,Timid,Mycelium Might,Eject Pack,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,36,Gym Trainer 1,Skier,Ice,6,5,6,Glalie,3,2,480,1.05,191,94,110,105,105,152,757,504,31,Timid,Moody,Leftovers,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,36,Gym Trainer 1,Skier,Ice,6,5,6,Avalugg-Hisui,8,2,514,1.05,212,205,214,50,58,60,799,504,31,Adamant,Strong Jaw,NeverMeltIce,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,36,Gym Trainer 1,Skier,Ice,6,5,6,Walrein,3,2,530,1.05,194,105,115,154,103,134,805,504,31,Naive,Thick Fat,Eviolite,STANDARD
allgen,1+2+3+4+5+6+7+8+9,1000,36,Gym Trainer 1,Skier,Ice,6,5,6,Vanilluxe,5,2,535,1.05,153,120,110,170,108,151,812,504,31,Naive,Ice Body,Muscle Band,STANDARD
