genKey,seed,eid,eventName,trainer,city,mon,types,nature,natOK,ability,abilHidden,item,hasItem,moveCount,stab,coverage,avgBP,maxBP,status,priority,moves
gen1to6,1000,1,Basic Trainer,Pilot,0,Fletchling,Normal/Flying,Quirky,neutral,Big Pecks,def,,0,4,1,2,62.5,70,1,0,"Acrobatics / U-turn / Swords Dance / Roost"
gen1to6,1000,1,Basic Trainer,Pilot,0,Pidove,Normal/Flying,Serious,neutral,Big Pecks,def,,0,4,1,2,65,70,1,0,"Aerial Ace / U-turn / Tailwind / Return"
gen1to6,1000,1,Basic Trainer,Pilot,0,Starly,Normal/Flying,Hardy,neutral,Keen Eye,def,,0,4,2,4,87.5,120,0,0,"Double-Edge / Brave Bird / U-turn / Pursuit"
gen1to6,1000,1,Basic Trainer,Pilot,0,Ducklett,Water/Flying,Hardy,neutral,Keen Eye,def,,0,4,4,2,88.75,110,0,0,"Surf / Scald / Hurricane / Air Slash"
gen1to6,1000,4,Gym Trainer 1,Medium,1,Inkay,Dark/Psychic,Bashful,neutral,Contrary,def,,0,4,2,3,85,120,1,0,"Superpower / Knock Off / Psycho Cut / Switcheroo"
gen1to6,1000,4,Gym Trainer 1,Medium,1,Spoink,Psychic,Quirky,neutral,Thick Fat,def,,0,4,1,4,77.5,90,0,0,"Psychic / Power Gem / Shadow Ball / Hidden Power Fighting"
gen1to6,1000,4,Gym Trainer 1,Medium,1,Solosis,Psychic,Quirky,neutral,Magic Guard,alt,,0,4,1,3,76.67,90,1,0,"Trick Room / Psychic / Hidden Power Fighting / Shadow Ball"
gen1to6,1000,4,Gym Trainer 1,Medium,1,Gothita,Psychic,Quirky,neutral,Frisk,def,,0,4,1,3,76.67,90,1,0,"Psychic / Hidden Power Fighting / Dark Pulse / Calm Mind"
gen1to6,1000,4,Gym Trainer 1,Medium,1,Munna,Psychic,Hardy,neutral,Forewarn,def,,0,4,1,2,85,90,1,0,"Trick Room / Psychic / Dazzling Gleam / Healing Wish"
gen1to6,1000,4,Gym Trainer 1,Medium,1,Woobat,Psychic/Flying,Quirky,neutral,Unaware,def,,0,4,2,3,63.33,95,1,0,"Air Slash / Stored Power / Heat Wave / Calm Mind"
gen1to6,1000,5,Gym Leader 1,Sabrina,1,Smoochum,Ice/Psychic,Hardy,neutral,Oblivious,def,,0,4,2,3,86.67,90,1,0,"Ice Beam / Psychic / Shadow Ball / Nasty Plot"
gen1to6,1000,5,Gym Leader 1,Sabrina,1,Slowpoke,Water/Psychic,Quirky,neutral,Own Tempo,alt,,0,4,2,2,85,90,1,0,"Aqua Tail / Zen Headbutt / Slack Off / Thunder Wave"
gen1to6,1000,5,Gym Leader 1,Sabrina,1,Abra,Psychic,Serious,neutral,Inner Focus,alt,,0,4,1,1,90,90,1,0,"Reflect / Light Screen / Encore / Psychic"
gen1to6,1000,5,Gym Leader 1,Sabrina,1,Mime Jr.,Psychic/Fairy,Docile,neutral,Soundproof,def,,0,4,1,1,90,90,1,0,"Reflect / Light Screen / Hypnosis / Psychic"
gen1to6,1000,5,Gym Leader 1,Sabrina,1,Eevee,Normal,Hardy,neutral,Run Away,def,,0,4,1,2,50,60,1,1,"Return / Quick Attack / Bite / Baton Pass"
gen1to6,1000,5,Gym Leader 1,Sabrina,1,Unown,Psychic,Quirky,neutral,Levitate,def,,0,2,1,2,50,60,0,0,"Hidden Power Psychic / Tackle"
gen1to6,1000,7,Basic Trainer,Mountain Guide,1,Sandile,Ground/Dark,Quirky,neutral,Intimidate,def,,0,4,3,3,71.25,100,0,0,"Earthquake / Crunch / Fire Fang / Pursuit"
gen1to6,1000,7,Basic Trainer,Mountain Guide,1,Phanpy,Ground,Quirky,neutral,Pickup,def,,0,4,1,3,68.33,100,1,1,"Stealth Rock / Earthquake / Knock Off / Ice Shard"
gen1to6,1000,7,Basic Trainer,Mountain Guide,1,Cubone,Ground,Hardy,neutral,Rock Head,def,,0,4,2,2,90,120,1,0,"Earthquake / Double-Edge / Substitute / Bonemerang"
gen1to6,1000,7,Basic Trainer,Mountain Guide,1,Nincada,Bug/Ground,Hardy,neutral,Compound Eyes,def,,0,4,1,2,77.5,80,1,0,"Final Gambit / Leech Life / Giga Drain / Toxic"
gen1to6,1000,7,Basic Trainer,Mountain Guide,1,Trapinch,Ground,Docile,neutral,Hyper Cutter,def,,0,4,1,4,87.5,120,0,1,"First Impression / Earthquake / Quick Attack / Superpower"
gen1to6,1000,7,Basic Trainer,Mountain Guide,1,Gible,Dragon/Ground,Quirky,neutral,Sand Veil,def,,0,4,1,2,120,130,1,0,"Draco Meteor / Fire Blast / Endure / Roar"
gen1to6,1000,8,Basic Trainer,Rocket Grunt,1,Trubbish,Poison,Hardy,neutral,Stench,def,,0,4,1,2,97.5,120,1,0,"Spikes / Recycle / Gunk Shot / Drain Punch"
gen1to6,1000,8,Basic Trainer,Rocket Grunt,1,Skrelp,Poison/Water,Hardy,neutral,Poison Point,def,,0,4,2,3,98.33,110,1,0,"Sludge Wave / Hydro Pump / Toxic Spikes / Thunderbolt"
gen1to6,1000,8,Basic Trainer,Rocket Grunt,1,Foongus,Grass/Poison,Hardy,neutral,Effect Spore,def,,0,4,2,3,75,90,1,0,"Spore / Sludge Bomb / Giga Drain / Hidden Power Fighting"
gen1to6,1000,8,Basic Trainer,Rocket Grunt,1,Zubat,Poison/Flying,Quirky,neutral,Inner Focus,def,,0,4,1,4,75,120,0,0,"Brave Bird / Steel Wing / Pursuit / U-turn"
gen1to6,1000,8,Basic Trainer,Rocket Grunt,1,Gulpin,Poison,Docile,neutral,Liquid Ooze,def,,0,4,0,1,90,90,1,0,"Stockpile / Pain Split / Toxic / Ice Beam"
gen1to6,1000,8,Basic Trainer,Rocket Grunt,1,Stunky,Poison/Dark,Serious,neutral,Stench,def,,0,4,2,2,73.33,110,1,1,"Pursuit / Sucker Punch / Fire Blast / Memento"
gen1to6,1000,10,Gym Trainer 1,Channeler,2,Gastly,Ghost/Poison,Quirky,neutral,Levitate,def,Pecha Berry,1,4,2,4,85,90,0,0,"Shadow Ball / Sludge Bomb / Thunderbolt / Dazzling Gleam"
gen1to6,1000,10,Gym Trainer 1,Channeler,2,Haunter,Ghost/Poison,Timid,opt,Levitate,def,Rawst Berry,1,4,2,2,145,250,1,0,"Sludge Wave / Sludge Bomb / Explosion / Nasty Plot"
gen1to6,1000,10,Gym Trainer 1,Channeler,2,Marowak,Ground,Serious,neutral,Rock Head,def,Pecha Berry,1,4,1,3,71.67,100,1,0,"Bonemerang / Stone Edge / Swords Dance / Knock Off"
gen1to6,1000,10,Gym Trainer 1,Channeler,2,Cubone,Ground,Impish,neutral,Rock Head,def,Cheri Berry,1,4,2,2,90,120,1,0,"Earthquake / Substitute / Bonemerang / Double-Edge"
gen1to6,1000,10,Gym Trainer 1,Channeler,2,Misdreavus,Ghost,Serious,neutral,Levitate,def,Oran Berry,1,4,1,2,85,90,1,0,"Substitute / Shadow Ball / Thunderbolt / Pain Split"
gen1to6,1000,10,Gym Trainer 1,Channeler,2,Skarmory,Steel/Flying,Docile,neutral,Keen Eye,def,,0,4,0,1,80,80,1,0,"Body Press / Spikes / Iron Defense / Roost"
gen1to6,1000,11,Gym Leader 2,Morty,2,Misdreavus,Ghost,Modest,opt,Levitate,def,,0,4,1,2,87.5,95,1,0,"Shadow Ball / Foul Play / Substitute / Memento"
gen1to6,1000,11,Gym Leader 2,Morty,2,Dusclops,Ghost,Hardy,neutral,Pressure,def,Chesto Berry,1,4,0,1,60,60,1,0,"Night Shade / Will-O-Wisp / Rest / Thief"
gen1to6,1000,11,Gym Leader 2,Morty,2,Lampent,Ghost/Fire,Serious,neutral,Flash Fire,def,Aspear Berry,1,4,2,3,93.33,110,1,0,"Fire Blast / Shadow Ball / Trick / Energy Ball"
gen1to6,1000,11,Gym Leader 2,Morty,2,Rotom,Electric/Ghost,Serious,neutral,Levitate,def,Oran Berry,1,4,3,2,80,90,1,0,"Thunderbolt / Shadow Ball / Volt Switch / Trick"
gen1to6,1000,11,Gym Leader 2,Morty,2,Haunter,Ghost/Poison,Naive,opt,Levitate,def,Cheri Berry,1,4,1,4,131.25,250,0,0,"Sludge Wave / Explosion / Energy Ball / Psychic"
gen1to6,1000,11,Gym Leader 2,Morty,2,Drifloon,Ghost/Flying,Bashful,neutral,Aftermath,def,Pecha Berry,1,4,1,3,86.67,90,1,0,"Calm Mind / Shadow Ball / Thunderbolt / Psychic"
gen1to6,1000,14,Basic Trainer,Pokémon Ranger,2,Skiddo,Grass,Adamant,opt,Sap Sipper,def,,0,4,1,3,70,75,1,0,"Bulk Up / Horn Leech / Rock Slide / Bulldoze"
gen1to6,1000,14,Basic Trainer,Pokémon Ranger,2,Sunflora,Grass,Modest,opt,Solar Power,alt,Lum Berry,1,4,2,2,95,120,1,0,"Solar Beam / Sunny Day / Sludge Bomb / Giga Drain"
gen1to6,1000,14,Basic Trainer,Pokémon Ranger,2,Weepinbell,Grass/Poison,Docile,neutral,Chlorophyll,def,,0,4,2,2,82.5,90,1,0,"Synthesis / Sunny Day / Sludge Bomb / Giga Drain"
gen1to6,1000,14,Basic Trainer,Pokémon Ranger,2,Oddish,Grass/Poison,Timid,opt,Chlorophyll,def,,0,4,1,2,90,120,1,0,"Solar Beam / Hidden Power Fire / Sleep Powder / Sunny Day"
gen1to6,1000,14,Basic Trainer,Pokémon Ranger,2,Grovyle,Grass,Timid,opt,Overgrow,def,Miracle Seed,1,4,2,2,98.33,130,1,0,"Leaf Storm / Energy Ball / Drain Punch / Swords Dance"
gen1to6,1000,14,Basic Trainer,Pokémon Ranger,2,Shroomish,Grass,Bashful,neutral,Effect Spore,def,,0,4,1,2,90,90,1,0,"Energy Ball / Sludge Bomb / Substitute / Leech Seed"
gen1to6,1000,15,Basic Trainer,Triathlete F Swimmer,2,Alomomola,Water,Hardy,neutral,Healer,def,Mystic Water,1,4,2,1,80,80,1,0,"Scald / Heal Pulse / Wish / Waterfall"
gen1to6,1000,15,Basic Trainer,Triathlete F Swimmer,2,Lotad,Water/Grass,Hardy,neutral,Swift Swim,def,Miracle Seed,1,4,2,3,85,90,1,0,"Surf / Giga Drain / Ice Beam / Rain Dance"
gen1to6,1000,15,Basic Trainer,Triathlete F Swimmer,2,Wingull,Water/Flying,Serious,neutral,Keen Eye,def,Mystic Water,1,4,2,3,86.67,110,1,0,"Scald / Rain Dance / U-turn / Hurricane"
gen1to6,1000,15,Basic Trainer,Triathlete F Swimmer,2,Kingler,Water,Hardy,neutral,Shell Armor,alt,,0,4,1,3,95,120,1,0,"Agility / Crabhammer / Knock Off / Superpower"
gen1to6,1000,15,Basic Trainer,Triathlete F Swimmer,2,Lanturn,Water/Electric,Serious,neutral,Volt Absorb,def,,0,4,1,1,70,70,1,0,"Volt Switch / Toxic / Heal Bell / Protect"
gen1to6,1000,15,Basic Trainer,Triathlete F Swimmer,2,Barboach,Water/Ground,Adamant,opt,Anticipation,alt,,0,4,2,2,90,100,1,0,"Dragon Dance / Earthquake / Waterfall / Return"
gen1to6,1000,17,Gym Trainer 1,Pokémon Ranger,3,Oddish,Grass/Poison,Serious,neutral,Chlorophyll,def,,0,4,3,3,86.25,120,0,0,"Solar Beam / Sludge Bomb / Hidden Power Fire / Giga Drain"
gen1to6,1000,17,Gym Trainer 1,Pokémon Ranger,3,Shroomish,Grass,Bashful,neutral,Poison Heal,alt,,0,4,0,0,0,0,1,0,"Substitute / Leech Seed / Protect / Spore"
gen1to6,1000,17,Gym Trainer 1,Pokémon Ranger,3,Petilil,Grass,Naive,opt,Chlorophyll,def,,0,4,2,3,78.75,120,0,0,"Solar Beam / Hidden Power Fire / Hidden Power Ice / Giga Drain"
gen1to6,1000,17,Gym Trainer 1,Pokémon Ranger,3,Seedot,Grass,Docile,neutral,Early Bird,alt,Miracle Seed,1,4,1,4,127.5,250,0,0,"Solar Beam / Hidden Power Fire / Shadow Ball / Explosion"
gen1to6,1000,17,Gym Trainer 1,Pokémon Ranger,3,Carnivine,Grass,Adamant,opt,Levitate,def,Watmel Berry,1,4,1,2,92.5,120,1,0,"Sleep Powder / Power Whip / Knock Off / Natural Gift"
gen1to6,1000,17,Gym Trainer 1,Pokémon Ranger,3,Lotad,Water/Grass,Modest,opt,Rain Dish,alt,,0,4,2,3,90,90,1,0,"Surf / Rain Dance / Energy Ball / Ice Beam"
gen1to6,1000,18,Gym Leader 3,Brassius,3,Breloom,Grass/Fighting,Quirky,neutral,Poison Heal,alt,,0,4,1,1,80,80,1,0,"Substitute / Seed Bomb / Bulk Up / Protect"
gen1to6,1000,18,Gym Leader 3,Brassius,3,Petilil,Grass,Naive,opt,Chlorophyll,def,,0,4,2,3,78.75,120,0,0,"Solar Beam / Hidden Power Fire / Hidden Power Ice / Giga Drain"
gen1to6,1000,18,Gym Leader 3,Brassius,3,Swadloon,Bug/Grass,Jolly,opt,Leaf Guard,def,Silver Powder,1,4,2,2,85,90,1,0,"Leaf Blade / X-Scissor / Sunny Day / Heal Bell"
gen1to6,1000,18,Gym Leader 3,Brassius,3,Skiddo,Grass,Hardy,neutral,Sap Sipper,def,,0,4,1,2,75,75,1,0,"Bulk Up / Horn Leech / Return / Brick Break"
gen1to6,1000,18,Gym Leader 3,Brassius,3,Lileep,Rock/Grass,Bold,neutral,Suction Cups,def,,0,4,2,2,67.5,75,1,0,"Recover / Giga Drain / Stealth Rock / Ancient Power"
gen1to6,1000,18,Gym Leader 3,Brassius,3,Ferroseed,Grass/Steel,Bashful,neutral,Iron Barbs,def,,0,4,2,2,77.5,80,1,0,"Iron Head / Leech Seed / Spikes / Giga Drain"
gen1to6,1000,12,Rival,Blue,3,Parasect,Bug/Grass,Careful,neutral,Dry Skin,alt,,0,4,1,1,80,80,1,0,"Spore / Leech Life / Rain Dance / Synthesis"
gen1to6,1000,12,Rival,Blue,3,Glameow,Normal,Naive,opt,Limber,def,,0,4,0,2,65,70,1,1,"Work Up / Return / Sucker Punch / Hidden Power Fire"
gen1to6,1000,12,Rival,Blue,3,Clamperl,Water,Serious,neutral,Shell Armor,def,,0,4,1,2,90,90,1,0,"Shell Smash / Surf / Ice Beam / Substitute"
gen1to6,1000,12,Rival,Blue,3,Torkoal,Fire,Bashful,neutral,White Smoke,def,Charcoal,1,4,1,1,150,150,1,0,"Eruption / Will-O-Wisp / Toxic / Rest"
gen1to6,1000,12,Rival,Blue,3,Sealeo,Ice/Water,Calm,neutral,Thick Fat,def,,0,4,1,1,90,90,1,0,"Toxic / Ice Beam / Encore / Protect"
gen1to6,1000,12,Rival,Blue,3,Nosepass,Rock,Bashful,neutral,Sturdy,def,,0,4,1,2,165,250,1,0,"Power Gem / Explosion / Pain Split / Protect"
gen1to6,1000,20,Basic Trainer,Cyclist F,3,Mareep,Electric,Bold,neutral,Static,def,,0,4,1,1,80,80,1,0,"Light Screen / Reflect / Heal Bell / Discharge"
gen1to6,1000,20,Basic Trainer,Cyclist F,3,Pichu,Electric,Timid,opt,Static,def,,0,4,1,2,75,90,1,0,"Encore / Substitute / Thunderbolt / Hidden Power Ice"
gen1to6,1000,20,Basic Trainer,Cyclist F,3,Emolga,Electric/Flying,Hardy,neutral,Static,def,,0,4,1,2,80,90,1,0,"Thunderbolt / U-turn / Tailwind / Encore"
gen1to6,1000,20,Basic Trainer,Cyclist F,3,Blitzle,Electric,Naive,opt,Lightning Rod,def,,0,4,2,3,82.5,120,0,0,"Wild Charge / Volt Switch / Flame Charge / Double-Edge"
gen1to6,1000,20,Basic Trainer,Cyclist F,3,Galvantula,Bug/Electric,Timid,opt,Compound Eyes,def,Sitrus Berry,1,4,2,3,96.67,110,1,0,"Agility / Thunder / Bug Buzz / Energy Ball"
gen1to6,1000,20,Basic Trainer,Cyclist F,3,Electrike,Electric,Docile,neutral,Static,def,,0,4,2,2,83.33,90,1,0,"Thunderbolt / Flamethrower / Substitute / Volt Switch"
gen1to6,1000,21,Basic Trainer,Plasma Grunt F,3,Skuntank,Poison/Dark,Quirky,neutral,Aftermath,alt,Poison Barb,1,4,2,2,75,80,1,1,"Poison Jab / Sucker Punch / Defog / Protect"
gen1to6,1000,21,Basic Trainer,Plasma Grunt F,3,Whirlipede,Bug/Poison,Impish,neutral,Poison Point,def,,0,4,2,1,42.5,65,1,0,"Spikes / Infestation / Toxic / Steamroller"
gen1to6,1000,21,Basic Trainer,Plasma Grunt F,3,Trubbish,Poison,Serious,neutral,Sticky Hold,alt,,0,4,1,2,72.5,120,1,0,"Gunk Shot / Spikes / Pain Split / Rock Blast"
gen1to6,1000,21,Basic Trainer,Plasma Grunt F,3,Garbodor,Poison,Impish,neutral,Stench,def,,0,4,1,2,97.5,120,1,0,"Spikes / Gunk Shot / Pain Split / Stomping Tantrum"
gen1to6,1000,21,Basic Trainer,Plasma Grunt F,3,Budew,Grass/Poison,Bold,neutral,Natural Cure,def,,0,3,2,2,82.5,90,1,0,"Spikes / Sludge Bomb / Giga Drain"
gen1to6,1000,21,Basic Trainer,Plasma Grunt F,3,Stunky,Poison/Dark,Serious,neutral,Aftermath,alt,,0,4,2,2,73.33,110,1,1,"Pursuit / Sucker Punch / Fire Blast / Memento"
gen1to6,1000,23,Gym Trainer 1,Lab Rat,4,Joltik,Bug/Electric,Modest,opt,Unnerve,alt,,0,4,2,3,85,90,1,0,"Agility / Thunderbolt / Bug Buzz / Giga Drain"
gen1to6,1000,23,Gym Trainer 1,Lab Rat,4,Wurmple,Bug,Hardy,neutral,Shield Dust,def,,0,4,0,1,40,40,1,1,"Tackle / Growl / Leer / Quick Attack"
gen1to6,1000,23,Gym Trainer 1,Lab Rat,4,Weedle,Bug/Poison,Adamant,opt,Shield Dust,def,,0,4,2,3,38.33,60,1,0,"Bug Bite / Poison Sting / String Shot / Tackle"
gen1to6,1000,23,Gym Trainer 1,Lab Rat,4,Caterpie,Bug,Hardy,neutral,Shield Dust,def,,0,4,0,1,40,40,1,1,"Tackle / Growl / Leer / Quick Attack"
gen1to6,1000,23,Gym Trainer 1,Lab Rat,4,Whirlipede,Bug/Poison,Impish,neutral,Poison Point,def,Poison Barb,1,4,2,1,42.5,65,1,0,"Steamroller / Toxic / Spikes / Infestation"
gen1to6,1000,23,Gym Trainer 1,Lab Rat,4,Venonat,Bug/Poison,Timid,opt,Tinted Lens,alt,Silver Powder,1,4,1,3,80,90,1,0,"Sleep Powder / Sludge Bomb / Psychic / Hidden Power Ice"
gen1to6,1000,24,Gym Leader 4,Burgh,4,Whirlipede,Bug/Poison,Docile,neutral,Poison Point,def,,0,4,0,0,0,0,1,0,"Spikes / Protect / Toxic / Endeavor"
gen1to6,1000,24,Gym Leader 4,Burgh,4,Swadloon,Bug/Grass,Adamant,opt,Leaf Guard,def,,0,4,1,2,100,130,1,0,"Leaf Storm / Shadow Claw / Endure / Heal Bell"
gen1to6,1000,24,Gym Leader 4,Burgh,4,Larvesta,Bug/Fire,Impish,neutral,Flame Body,def,,0,4,2,2,95,120,1,0,"Flare Blitz / U-turn / Will-O-Wisp / Morning Sun"
gen1to6,1000,24,Gym Leader 4,Burgh,4,Dwebble,Bug/Rock,Jolly,opt,Shell Armor,alt,Silver Powder,1,4,1,2,45,65,1,0,"Stealth Rock / Spikes / Knock Off / Rock Blast"
gen1to6,1000,24,Gym Leader 4,Burgh,4,Galvantula,Bug/Electric,Timid,opt,Unnerve,alt,Magnet,1,4,2,2,100,110,1,0,"Sticky Web / Thunder / Bug Buzz / Toxic"
gen1to6,1000,24,Gym Leader 4,Burgh,4,Wormadam-Trash,Bug/Steel,Impish,neutral,Anticipation,def,,0,4,2,1,80,80,1,0,"Flash Cannon / Protect / Toxic / Iron Head"
gen1to6,1000,26,Basic Trainer,Triathlete Biker,4,Inkay,Dark/Psychic,Jolly,opt,Contrary,def,,0,4,2,3,85,120,1,0,"Knock Off / Superpower / Psycho Cut / Switcheroo"
gen1to6,1000,26,Basic Trainer,Triathlete Biker,4,Honedge,Steel/Ghost,Careful,neutral,No Guard,def,,0,4,2,4,58.75,80,0,1,"Iron Head / Shadow Sneak / Pursuit / Rock Slide"
gen1to6,1000,26,Basic Trainer,Triathlete Biker,4,Sliggoo,Dragon,Modest,opt,Hydration,alt,,0,4,1,3,103.33,130,1,0,"Draco Meteor / Rain Dance / Thunderbolt / Ice Beam"
gen1to6,1000,26,Basic Trainer,Triathlete Biker,4,Poochyena,Dark,Docile,neutral,Quick Feet,alt,Black Glasses,1,4,1,4,76.25,90,0,0,"Crunch / Play Rough / Facade / Fire Fang"
gen1to6,1000,26,Basic Trainer,Triathlete Biker,4,Espurr,Psychic,Modest,opt,Keen Eye,def,Lum Berry,1,4,1,3,80,90,1,0,"Psychic / Thunderbolt / Hidden Power Fire / Substitute"
gen1to6,1000,26,Basic Trainer,Triathlete Biker,4,Fletchinder,Fire/Flying,Adamant,opt,Flame Body,def,,0,4,1,1,55,55,1,0,"Acrobatics / Swords Dance / Roost / Will-O-Wisp"
gen1to6,1000,27,Basic Trainer,Bug Catcher,4,Illumise,Bug,Timid,opt,Tinted Lens,alt,Silver Powder,1,4,2,3,80,90,0,0,"Bug Buzz / U-turn / Dazzling Gleam / Shadow Ball"
gen1to6,1000,27,Basic Trainer,Bug Catcher,4,Volbeat,Bug,Relaxed,neutral,Illuminate,def,,0,4,1,1,70,70,1,0,"Rain Dance / U-turn / Thunder Wave / Roost"
gen1to6,1000,27,Basic Trainer,Bug Catcher,4,Masquerain,Bug/Flying,Timid,opt,Intimidate,def,,0,4,1,1,75,75,1,0,"Quiver Dance / Baton Pass / Roost / Air Slash"
gen1to6,1000,27,Basic Trainer,Bug Catcher,4,Ninjask,Bug/Flying,Adamant,opt,Speed Boost,def,Silver Powder,1,4,3,2,70,80,0,0,"Leech Life / U-turn / Aerial Ace / Final Gambit"
gen1to6,1000,27,Basic Trainer,Bug Catcher,4,Beautifly,Bug/Flying,Jolly,opt,Swarm,def,,0,4,0,1,40,40,1,0,"Flash / Morning Sun / Defog / Tackle"
gen1to6,1000,27,Basic Trainer,Bug Catcher,4,Metapod,Bug,Modest,opt,Shed Skin,def,Silk Scarf,1,4,2,3,85,90,0,0,"Bug Buzz / U-turn / Psychic / Energy Ball"
gen1to6,1000,29,Gym Trainer 1,Sailor JPN,5,Seadra,Water,Timid,opt,Sniper,alt,Eviolite,1,4,1,2,100,110,1,0,"Disable / Substitute / Hydro Pump / Ice Beam"
gen1to6,1000,29,Gym Trainer 1,Sailor JPN,5,Corsola,Water/Rock,Calm,neutral,Hustle,def,Leftovers,1,4,1,2,90,90,1,0,"Surf / Ice Beam / Reflect / Recover"
gen1to6,1000,29,Gym Trainer 1,Sailor JPN,5,Wingull,Water/Flying,Timid,opt,Rain Dish,H,Sharp Beak,1,4,2,3,83.33,110,1,0,"Scald / Hidden Power Grass / Rain Dance / Hurricane"
gen1to6,1000,29,Gym Trainer 1,Sailor JPN,5,Barboach,Water/Ground,Impish,neutral,Anticipation,alt,,0,4,2,3,88.33,100,1,0,"Dragon Dance / Earthquake / Waterfall / Bounce"
gen1to6,1000,29,Gym Trainer 1,Sailor JPN,5,Whiscash,Water/Ground,Adamant,opt,Oblivious,def,Muscle Band,1,4,2,3,95,100,0,0,"Earthquake / Earth Power / Ice Beam / Stone Edge"
gen1to6,1000,29,Gym Trainer 1,Sailor JPN,5,Marill,Water/Fairy,Adamant,opt,Huge Power,alt,Eviolite,1,4,3,3,71.25,90,0,1,"Play Rough / Waterfall / Aqua Jet / Ice Punch"
gen1to6,1000,30,Gym Trainer 2,Fisherman,5,Magikarp,Water,Jolly,opt,Rattled,H,Mystic Water,1,4,1,3,63.33,85,0,0,"Bubble Beam / Flail / Tackle / Bounce"
gen1to6,1000,30,Gym Trainer 2,Fisherman,5,Tentacool,Water/Poison,Bold,BAD,Liquid Ooze,alt,Eviolite,1,4,1,3,65,80,1,0,"Rapid Spin / Scald / Toxic Spikes / Knock Off"
gen1to6,1000,30,Gym Trainer 2,Fisherman,5,Wailmer,Water,Bold,neutral,Pressure,H,Eviolite,1,4,1,1,80,80,1,0,"Rest / Sleep Talk / Roar / Scald"
gen1to6,1000,30,Gym Trainer 2,Fisherman,5,Goldeen,Water,Adamant,opt,Swift Swim,def,Oran Berry,1,4,1,2,100,120,1,0,"Waterfall / Return / Megahorn / Rain Dance"
gen1to6,1000,30,Gym Trainer 2,Fisherman,5,Whiscash,Water/Ground,Relaxed,neutral,Oblivious,def,Sitrus Berry,1,4,2,3,93.33,100,1,0,"Stealth Rock / Earth Power / Surf / Stone Edge"
gen1to6,1000,30,Gym Trainer 2,Fisherman,5,Gyarados,Water/Flying,Adamant,opt,Intimidate,def,Sharp Beak,1,4,1,4,73.75,100,0,0,"Waterfall / Payback / Stone Edge / Ice Fang"
gen1to6,1000,31,Gym Leader 5,Nessa,5,Poliwrath,Water/Fighting,Impish,neutral,Water Absorb,def,Leftovers,1,4,2,2,77.5,80,1,0,"Rest / Sleep Talk / Waterfall / Brick Break"
gen1to6,1000,31,Gym Leader 5,Nessa,5,Kabutops,Rock/Water,Jolly,opt,Swift Swim,def,,0,4,2,3,100,120,1,0,"Rain Dance / Stone Edge / Waterfall / Superpower"
gen1to6,1000,31,Gym Leader 5,Nessa,5,Pelipper,Water/Flying,Bold,neutral,Drizzle,alt,Heavy-Duty Boots,1,4,1,2,75,80,1,0,"Scald / U-turn / Roost / Defog"
gen1to6,1000,31,Gym Leader 5,Nessa,5,Wartortle,Water,Bold,neutral,Torrent,def,Eviolite,1,4,1,2,65,80,1,0,"Rapid Spin / Foresight / Scald / Haze"
gen1to6,1000,31,Gym Leader 5,Nessa,5,Seaking,Water,Adamant,BAD,Swift Swim,def,Expert Belt,1,4,2,3,100,120,0,0,"Hydro Pump / Scald / Megahorn / Ice Beam"
gen1to6,1000,31,Gym Leader 5,Nessa,5,Poliwhirl,Water,Naive,opt,Water Absorb,def,,0,4,1,4,90,90,0,0,"Surf / Psychic / Ice Beam / Earth Power"
gen1to6,1000,33,Basic Trainer,Pokémon Ranger F,5,Grovyle,Grass,Hasty,opt,Overgrow,def,Leftovers,1,4,2,2,88.33,130,1,0,"Leaf Storm / Hidden Power Fire / Giga Drain / Synthesis"
gen1to6,1000,33,Basic Trainer,Pokémon Ranger F,5,Skiddo,Grass,Adamant,opt,Sap Sipper,def,Eviolite,1,4,1,2,75,75,1,0,"Bulk Up / Horn Leech / Return / Brick Break"
gen1to6,1000,33,Basic Trainer,Pokémon Ranger F,5,Maractus,Grass,Jolly,opt,Water Absorb,def,Miracle Seed,1,4,1,2,47.5,70,1,1,"Spikes / Bullet Seed / Endeavor / Sucker Punch"
gen1to6,1000,33,Basic Trainer,Pokémon Ranger F,5,Breloom,Grass/Fighting,Jolly,opt,Technician,H,Leftovers,1,4,3,3,61.25,120,0,1,"Close Combat / Mach Punch / Bullet Seed / Bulldoze"
gen1to6,1000,33,Basic Trainer,Pokémon Ranger F,5,Cacturne,Grass/Dark,Modest,opt,Sand Veil,def,Leftovers,1,4,2,2,85,90,1,0,"Sandstorm / Energy Ball / Dark Pulse / Encore"
gen1to6,1000,33,Basic Trainer,Pokémon Ranger F,5,Trevenant,Ghost/Grass,Calm,opt,Harvest,H,Aguav Berry,1,4,0,0,0,0,1,0,"Leech Seed / Substitute / Protect / Curse"
gen1to6,1000,34,Elite Trainer,Veteran Giovanni,5,Wormadam-Sandy,Bug/Ground,Impish,neutral,Anticipation,def,,0,4,1,1,100,100,1,0,"Rest / Sleep Talk / Earthquake / Toxic"
gen1to6,1000,34,Elite Trainer,Veteran Giovanni,5,Rhyperior,Ground/Rock,Adamant,opt,Solid Rock,alt,Leftovers,1,4,2,3,86.67,100,1,0,"Stealth Rock / Earthquake / Stone Edge / Dragon Tail"
